,CCGT_Derated_Capacity_kW,OCGT_Derated_Capacity_kW,Coal_Derated_Capacity_kW,Nuclear_Derated_Capacity_kW,Wind Offshore_Derated_Capacity_kW,Wind Onshore_Derated_Capacity_kW,Solar_Derated_Capacity_kW,Hydro_Derated_Capacity_kW,Biomass_Derated_Capacity_kW,BECCS_Derated_Capacity_kW,Hydrogen_Derated_Capacity_kW,Battery_Derated_Capacity_kW,CCGT_Capacity_kW,OCGT_Capacity_kW,Coal_Capacity_kW,Nuclear_Capacity_kW,Wind Offshore_Capacity_kW,Wind Onshore_Capacity_kW,Solar_Capacity_kW,Hydro_Capacity_kW,Biomass_Capacity_kW,BECCS_Capacity_kW,Hydrogen_Capacity_kW,Battery_Capacity_kW
2030,25284950.0,8280000.0,0.0,11917530.0,1698168.0,5141820.0,0.0,551880.0,1144000.0,3520000.0,5525000.0,0.0,29747000.0,9000000.0,0.0,14713000.0,7075700.0,30246000.0,2811000.0,657000.0,1300000.0,4000000.0,6500000.0,0.0
2031,25284950.0,7360000.0,0.0,11917530.0,1504008.0,5105610.0,0.0,551880.0,1217920.0,3520000.0,5950000.0,0.0,29747000.0,8000000.0,0.0,14713000.0,6266700.0,30033000.0,2911000.0,657000.0,1384000.0,4000000.0,7000000.0,0.0
2032,24859950.0,7820000.0,0.0,11123730.0,1199928.0,5112580.0,0.0,551880.0,1291840.0,3960000.0,6375000.0,0.0,29247000.0,8500000.0,0.0,13733000.0,4999700.0,30074000.0,3111000.0,657000.0,1468000.0,4500000.0,7500000.0,0.0
2033,25206750.0,8280000.0,0.0,11933730.0,1276728.0,5065830.0,0.0,602280.0,1293600.0,4400000.0,6800000.0,0.0,29655000.0,9000000.0,0.0,14733000.0,5319700.0,29799000.0,3211000.0,717000.0,1470000.0,5000000.0,8000000.0,0.0
2034,26056750.0,9200000.0,0.0,11933730.0,1167864.0,5028090.0,0.0,602280.0,1367520.0,4840000.0,7225000.0,0.0,30655000.0,10000000.0,0.0,14733000.0,4866100.0,29577000.0,3311000.0,717000.0,1554000.0,5500000.0,8500000.0,0.0
2035,26906750.0,10120000.0,0.0,11933730.0,998904.0,5062260.0,0.0,652680.0,1441440.0,5280000.0,7650000.0,0.0,31655000.0,11000000.0,0.0,14733000.0,4162100.0,29778000.0,3511000.0,777000.0,1638000.0,6000000.0,9000000.0,0.0
2036,27200000.0,11040000.0,0.0,12743730.0,1212000.0,3283890.0,0.0,652680.0,1515360.0,5720000.0,8075000.0,0.0,32000000.0,12000000.0,0.0,15733000.0,5050000.0,19317000.0,3611000.0,777000.0,1722000.0,6500000.0,9500000.0,0.0
2037,28262500.0,11960000.0,0.0,11350530.0,1200000.0,1236070.0,0.0,703080.0,1552320.0,5720000.0,8500000.0,0.0,33250000.0,13000000.0,0.0,14013000.0,5000000.0,7271000.0,3511000.0,837000.0,1764000.0,6500000.0,10000000.0,0.0
2038,28050000.0,12880000.0,0.0,11350530.0,1200000.0,1236070.0,0.0,753480.0,1626240.0,5720000.0,8500000.0,0.0,33000000.0,14000000.0,0.0,14013000.0,5000000.0,7271000.0,3511000.0,897000.0,1848000.0,6500000.0,10000000.0,0.0
2039,29537500.0,13800000.0,0.0,12160530.0,1440000.0,1144270.0,0.0,753480.0,1663200.0,6160000.0,8500000.0,0.0,34750000.0,15000000.0,0.0,15013000.0,6000000.0,6731000.0,3511000.0,897000.0,1890000.0,7000000.0,10000000.0,0.0
2040,29325000.0,14720000.0,0.0,12160530.0,1440000.0,1236070.0,0.0,803880.0,1700160.0,6600000.0,8500000.0,0.0,34500000.0,16000000.0,0.0,15013000.0,6000000.0,7271000.0,3411000.0,957000.0,1932000.0,7500000.0,10000000.0,0.0
2041,29112500.0,15640000.0,0.0,12160530.0,1440000.0,1236070.0,0.0,854280.0,1737120.0,6600000.0,8925000.0,0.0,34250000.0,17000000.0,0.0,15013000.0,6000000.0,7271000.0,3411000.0,1017000.0,1974000.0,7500000.0,10500000.0,0.0
2042,27200000.0,16100000.0,0.0,12970530.0,1440000.0,1236070.0,0.0,854280.0,1774080.0,7040000.0,8925000.0,0.0,32000000.0,17500000.0,0.0,16013000.0,6000000.0,7271000.0,3411000.0,1017000.0,2016000.0,8000000.0,10500000.0,0.0
2043,27200000.0,16560000.0,0.0,12970530.0,1680000.0,1327870.0,0.0,904680.0,1811040.0,7480000.0,8500000.0,0.0,32000000.0,18000000.0,0.0,16013000.0,7000000.0,7811000.0,3311000.0,1077000.0,2058000.0,8500000.0,10000000.0,0.0
2044,28900000.0,15640000.0,0.0,12128130.0,1920000.0,1327870.0,0.0,917280.0,1811040.0,7920000.0,8925000.0,0.0,34000000.0,17000000.0,0.0,14973000.0,8000000.0,7811000.0,3311000.0,1092000.0,2058000.0,9000000.0,10500000.0,0.0
2045,29750000.0,14720000.0,0.0,11034630.0,1920000.0,1327870.0,0.0,917280.0,1811040.0,7920000.0,8925000.0,0.0,35000000.0,16000000.0,0.0,13623000.0,8000000.0,7811000.0,3311000.0,1092000.0,2058000.0,9000000.0,10500000.0,0.0
2046,30600000.0,13800000.0,0.0,11034630.0,1920000.0,1419670.0,0.0,967680.0,1811040.0,7920000.0,8500000.0,0.0,36000000.0,15000000.0,0.0,13623000.0,8000000.0,8351000.0,3211000.0,1152000.0,2058000.0,9000000.0,10000000.0,0.0
2047,31450000.0,12880000.0,0.0,11034630.0,1920000.0,1419670.0,0.0,1012200.0,1811040.0,8360000.0,8500000.0,0.0,37000000.0,14000000.0,0.0,13623000.0,8000000.0,8351000.0,3211000.0,1205000.0,2058000.0,9500000.0,10000000.0,0.0
2048,31875000.0,11960000.0,0.0,11844630.0,1920000.0,1419670.0,0.0,999600.0,1811040.0,8360000.0,8500000.0,0.0,37500000.0,13000000.0,0.0,14623000.0,8000000.0,8351000.0,3211000.0,1190000.0,2058000.0,9500000.0,10000000.0,0.0
2049,32725000.0,11040000.0,0.0,9872280.0,2160000.0,1511470.0,0.0,1050000.0,1811040.0,8360000.0,8075000.0,0.0,38500000.0,12000000.0,0.0,12188000.0,9000000.0,8891000.0,3111000.0,1250000.0,2058000.0,9500000.0,9500000.0,0.0
2050,32937500.0,10120000.0,0.0,9872280.0,2160000.0,1511470.0,0.0,1011360.0,1811040.0,8800000.0,8075000.0,0.0,38750000.0,11000000.0,0.0,12188000.0,9000000.0,8891000.0,3111000.0,1204000.0,2058000.0,10000000.0,9500000.0,0.0
